,sku,forecast_period,interval,last_date,2019-06,2019-07,2019-08,2019-09,2019-10
1096,ML242227,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1097,ML242450,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1098,ML242451,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1099,ML242560,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1100,ML243177,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1101,ML243314,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1102,ML243657,5,M,2019-05-28,2.25,1.875,2.062,1.969,2.016
1103,ML243875,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1104,ML243953,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1105,ML249253,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1106,ML249256,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1107,ML249415,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1108,ML249458,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1109,ML250022,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1110,ML252158,5,M,2019-05-28,0.0,0.0,1.0,0.0,0.0
1111,ML253488,5,M,2019-05-28,0.0,0.0,0.0,1.0,0.0
1112,ML258099,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1113,ML258108,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1114,ML259490,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1115,ML259676,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1116,ML259954,5,M,2019-05-28,0.0,1.0,1.0,1.0,1.0
1117,ML259955,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1118,ML261079,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1119,ML261386,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1120,ML261387,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1121,ML261390,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1122,ML261391,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1123,ML261402,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1124,ML261403,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1125,ML261412,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1126,ML261415,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1127,ML261418,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1128,ML261421,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1129,ML267298,5,M,2019-05-28,3.0,3.0,3.0,3.0,3.0
1130,ML268461,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1131,ML270072,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1132,ML270073,5,M,2019-05-28,2.0,2.0,2.0,2.0,2.0
1133,ML270099,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1134,ML270164,5,M,2019-05-28,1.5,1.75,1.625,1.688,1.656
1135,ML270165,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1136,ML270517,5,M,2019-05-28,3.0,3.0,3.0,3.0,3.0
1137,ML270519,5,M,2019-05-28,3.0,3.0,3.0,3.0,3.0
1138,ML270528,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1139,ML270573,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1140,ML270575,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1141,ML270593,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1142,ML270656,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1143,ML270730,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1144,ML270773,5,M,2019-05-28,1.0,2.0,1.0,1.0,1.0
1145,ML270774,5,M,2019-05-28,1.0,2.0,1.0,1.0,1.0
1146,ML270809,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1147,ML270810,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1148,ML270896,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1149,ML270897,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1150,ML270962,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1151,ML272358,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1152,ML272459,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1153,ML272460,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1154,ML272545,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1155,ML272548,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1156,ML272550,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1157,ML274092,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1158,ML274174,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1159,ML275181,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1160,ML275321,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1161,ML275516,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1162,ML275821,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1163,ML275913,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1164,ML275921,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1165,ML276351,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1166,ML276358,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1167,ML276371,5,M,2019-05-28,2.0,2.0,2.0,2.0,2.0
1168,ML276554,5,M,2019-05-28,0.0,0.0,0.0,1.0,0.0
1169,ML276570,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1170,ML277083,5,M,2019-05-28,3.75,3.125,3.438,3.281,3.359
1171,ML277133,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1172,ML277283,5,M,2019-05-28,3.75,3.125,3.438,3.281,3.359
1173,ML277663,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1174,ML277932,5,M,2019-05-28,1.0,2.0,1.0,1.0,1.0
1175,ML280294,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1176,ML280295,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1177,ML280358,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1178,ML281040,5,M,2019-05-28,2.0,2.0,2.0,2.0,2.0
1179,ML281053,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1180,ML281054,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1181,ML281083,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1182,ML281139,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1183,ML281650,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1184,ML281928,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1185,ML282450,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1186,ML282517,5,M,2019-05-28,2.0,2.0,2.0,2.0,2.0
1187,ML283664,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1188,ML283665,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1189,ML287331,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1190,ML287434,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1191,ML288320,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1192,ML289388,5,M,2019-05-28,2.25,1.875,2.062,1.969,2.016
1193,ML290222,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1194,ML291243,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1195,ML292079,5,M,2019-05-28,2.25,1.875,2.062,1.969,2.016
1196,ML292122,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1197,ML292128,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1198,ML292245,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1199,ML292254,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1200,ML292282,5,M,2019-05-28,3.75,3.125,3.438,3.281,3.359
1201,ML292283,5,M,2019-05-28,2.25,1.875,2.062,1.969,2.016
1202,ML293050,5,M,2019-05-28,2.25,1.875,2.062,1.969,2.016
1203,ML293595,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1204,ML297141,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1205,ML298316,5,M,2019-05-28,5.0,9.0,3.0,5.0,5.0
1206,ML298544,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1207,ML300633,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1208,ML300637,5,M,2019-05-28,0.75,0.625,0.688,0.656,0.672
1209,ML301354,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1210,ML301833,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1211,ML301986,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1212,ML303106,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1213,ML303108,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1214,ML303109,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1215,ML303155,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1216,ML304856,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1217,ML305023,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1218,ML305269,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1219,ML305327,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1220,ML305802,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1221,ML305848,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1222,ML305849,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1223,ML309472,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1224,ML309473,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1225,ML309601,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1226,ML309602,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1227,ML310033,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1228,ML310035,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1229,ML310036,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1230,ML310038,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1231,ML310039,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1232,ML310040,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1233,ML310041,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1234,ML310065,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1235,ML310066,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1236,ML311211,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1237,ML311356,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1238,ML311358,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1239,ML311539,5,M,2019-05-28,2.0,2.0,2.0,2.0,2.0
1240,ML311553,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1241,ML311583,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1242,ML311656,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1243,ML312255,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1244,ML315152,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1245,ML315153,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1246,ML315154,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1247,ML315258,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1248,ML315489,5,M,2019-05-28,2.25,1.875,2.062,1.969,2.016
1249,ML315492,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1250,ML316747,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1251,ML316748,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1252,ML317044,5,M,2019-05-28,2.0,2.0,2.0,2.0,2.0
1253,ML318195,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1254,ML318238,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1255,ML318563,5,M,2019-05-28,3.0,3.0,3.0,3.0,3.0
1256,ML324220,5,M,2019-05-28,2.0,2.0,2.0,2.0,2.0
1257,ML324273,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1258,ML324275,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1259,ML324278,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1260,ML324279,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1261,ML324280,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1262,ML324283,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1263,ML324286,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1264,ML326227,5,M,2019-05-28,2.0,2.0,2.0,2.0,2.0
1265,ML326228,5,M,2019-05-28,2.0,2.0,2.0,2.0,2.0
1266,MM115232,5,M,2019-05-28,2.0,2.0,2.0,2.0,2.0
1267,MN135840,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1268,MN158387,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1269,MN176208,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1270,MN179903,5,M,2019-05-28,20.0,9.0,16.0,20.0,9.0
1271,MR315785,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1272,MR493229,5,M,2019-05-28,15.0,423.0,37.0,15.0,423.0
1273,MR727322,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1274,MS106240,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1275,MS146365,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1276,MS146804,5,M,2019-05-28,0.0,1.0,1.0,1.0,1.0
1277,MS146814,5,M,2019-05-28,35.0,31.0,31.0,32.0,32.0
1278,MS146921,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1279,MS146930,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1280,MS200322,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1281,MS240922,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1282,MS450035,5,M,2019-05-28,3.0,3.0,3.0,3.0,3.0
1283,MS456220,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1284,MS456739,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1285,MS466115,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1286,MS526150,5,M,2019-05-28,10.0,20.0,25.0,12.0,12.0
1287,MS612284,5,M,2019-05-28,3.0,3.0,3.0,3.0,3.0
1288,MS612286,5,M,2019-05-28,2.25,1.875,2.062,1.969,2.016
1289,MS660171,5,M,2019-05-28,16.0,51.0,12.0,20.0,15.0
1290,MS666022,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1291,MS810880,5,M,2019-05-28,0.0,0.0,3.0,0.0,0.0
1292,MT166787,5,M,2019-05-28,0.0,1.0,1.0,1.0,1.0
1293,MT420051,5,M,2019-05-28,38.0,37.0,37.0,37.0,37.0
1294,MW029735,5,M,2019-05-28,21.0,23.0,26.0,10.0,8.0
1295,MW031122,5,M,2019-05-28,37.0,101.0,7.0,13.0,2.0
1296,MX000022,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1297,MX000207,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1298,MX000266,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1299,MX000299,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1300,MX000303,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1301,MX000335,5,M,2019-05-28,2.0,2.0,2.0,2.0,2.0
1302,MX000553,5,M,2019-05-28,2.0,2.0,2.0,2.0,2.0
1303,MX000586,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1304,MX000883,5,M,2019-05-28,3.0,2.5,2.75,2.625,2.688
1305,MX000893,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1306,MX001771,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1307,MX001892,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1308,MX002084,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1309,MX002113,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1310,MX002170,5,M,2019-05-28,0.0,1.0,1.0,1.0,1.0
1311,MX002341,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1312,MX002344,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1313,MX002350,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1314,MX002358,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1315,MX002361,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1316,MX002365,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1317,MX002367,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1318,MX002373,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1319,MX002491,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1320,MX002524,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1321,MX002537,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1322,MX002619,5,M,2019-05-28,0.0,0.0,0.0,0.0,1.0
1323,MX002661,5,M,2019-05-28,3.0,3.0,3.0,3.0,3.0
1324,MX002682,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1325,MX002730,5,M,2019-05-28,0.0,0.0,0.0,1.0,0.0
1326,MX002810,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1327,MX002814,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1328,MX002817,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1329,MX002886,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1330,MX003093,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1331,MX003741,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1332,MX003893,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1333,MX004451,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1334,MX004452,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1335,MX005108,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1336,MX005111,5,M,2019-05-28,0.0,1.0,1.0,1.0,1.0
1337,MX005199,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1338,MX005207,5,M,2019-05-28,4.0,4.0,4.0,4.0,4.0
1339,MX005257,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1340,MX005326,5,M,2019-05-28,2.25,1.875,2.062,1.969,2.016
1341,MX005457,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1342,MX005467,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1343,MX005508,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1344,MX005567,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1345,MX005878,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1346,MX900920,5,M,2019-05-28,2.0,2.0,2.0,2.0,2.0
1347,MX901061,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1348,MX901085,5,M,2019-05-28,3.0,3.0,3.0,3.0,3.0
1349,MX901168,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1350,MX901292,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1351,MX901550,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1352,MX901582,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1353,MX901861,5,M,2019-05-28,1.0,2.0,1.0,1.0,1.0
1354,MX902071,5,M,2019-05-28,2.0,2.0,2.0,2.0,2.0
1355,MX902595,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1356,MX903205,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1357,MX903206,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1358,MX904098,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1359,MX904102,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1360,MX904161,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1361,MX904179,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1362,MX904483,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1363,MX905011,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1364,MX905454,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1365,MX905509,5,M,2019-05-28,0.0,0.0,0.0,1.0,0.0
1366,MX905698,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1367,MX905790,5,M,2019-05-28,4.0,4.0,4.0,4.0,4.0
1368,MX905846,5,M,2019-05-28,2.0,2.0,1.0,2.0,2.0
1369,MX905874,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1370,MX905879,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1371,MX906087,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1372,MX906105,5,M,2019-05-28,1.0,0.0,0.0,1.0,0.0
1373,MX906208,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1374,MX906209,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1375,MX906259,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1376,MX906279,5,M,2019-05-28,3.0,2.5,2.75,2.625,2.688
1377,MX906285,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1378,MX906367,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1379,MX906522,5,M,2019-05-28,2.0,2.0,1.0,2.0,2.0
1380,MX906523,5,M,2019-05-28,2.0,2.0,1.0,2.0,2.0
1381,MX906748,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1382,MX906771,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1383,MX907026,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1384,MX907040,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1385,MX907116,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1386,MX907261,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1387,MX907417,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1388,MX907557,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1389,MX907674,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1390,MX907755,5,M,2019-05-28,2.0,2.0,2.0,2.0,2.0
1391,MX907977,5,M,2019-05-28,2.25,1.875,2.062,1.969,2.016
1392,MX907980,5,M,2019-05-28,3.0,2.5,2.75,2.625,2.688
1393,MX908086,5,M,2019-05-28,0.0,0.0,0.0,1.0,0.0
1394,MX908215,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1395,MX908216,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1396,MX908329,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1397,MX908381,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1398,MX908460,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1399,MX908465,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1400,MX908721,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1401,MX908722,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1402,MX908733,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1403,MX908737,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1404,MX908870,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1405,MX908874,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1406,MX908914,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1407,MX908964,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1408,MX908975,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1409,MX909101,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1410,MX909115,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1411,MX909125,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1412,MX909126,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1413,MX909179,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1414,MX909207,5,M,2019-05-28,0.0,0.0,1.0,0.0,0.0
1415,MX909248,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1416,MX909250,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1417,MX909251,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1418,MX909257,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1419,MX909267,5,M,2019-05-28,3.0,3.0,3.0,3.0,3.0
1420,MX909422,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1421,MX909714,5,M,2019-05-28,0.0,0.0,0.0,1.0,0.0
1422,MX909757,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1423,MX909763,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1424,MX909801,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1425,MX909914,5,M,2019-05-28,3.0,2.5,2.75,2.625,2.688
1426,MX909962,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1427,MX909965,5,M,2019-05-28,14.0,15.0,2.0,6.0,15.0
1428,MX910039,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1429,MX910210,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1430,MX910559,5,M,2019-05-28,0.0,1.0,0.0,0.0,0.0
1431,MX910594,5,M,2019-05-28,3.0,2.5,2.75,2.625,2.688
1432,MX910756,5,M,2019-05-28,3.0,3.0,3.0,3.0,3.0
1433,MX910782,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1434,MX910864,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1435,MX911361,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1436,MX911362,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1437,MX911363,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1438,MX912414,5,M,2019-05-28,3.0,3.0,3.0,3.0,3.0
1439,MX912936,5,M,2019-05-28,10.0,9.0,8.0,7.0,30.0
1440,MX912938,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1441,MX912969,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1442,MX912978,5,M,2019-05-28,5.0,5.0,5.0,5.0,5.0
1443,MX912981,5,M,2019-05-28,5.0,5.0,5.0,5.0,5.0
1444,MX913148,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1445,MX913357,5,M,2019-05-28,21.0,6.0,15.0,17.0,10.0
1446,MX913549,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1447,MX913574,5,M,2019-05-28,3.0,3.0,3.0,3.0,3.0
1448,MX913810,5,M,2019-05-28,65.0,4.0,2.0,8.0,71.0
1449,MX914056,5,M,2019-05-28,3.0,3.0,3.0,3.0,3.0
1450,MX914506,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1451,MX914569,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1452,MX914664,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
